true ambi dex shape ambi_rel dex_rel
18806166.0 18806166.0 18806166.0 path3 0.0 0.0
9672060.000000004 16460856.889702199 18806166.000000093 K3 0.23093345720740907 0.28878128328114394
4419976117.999997 4419976117.999997 4419976117.999997 claw 0.0 0.0
2157760302.0000014 3106906425.7434287 4093564907.577649 path4 0.15832497452761907 0.27809848217442074
1426911480.000001 2522675526.654063 4093564907.577659 pan3 0.24746436195792013 0.457704648933331
924820259.9999989 2157760301.999996 4093564907.5776386 fan2 0.36794586352807634 0.646044345702497
1189620288.0000002 2157760302.0000014 4093564907.5776386 cycle4 0.25859483666651845 0.536693318840938
720112032.0000001 2157760301.999996 4093564907.577659 K4 0.47660313138461075 0.7547016135590336
2355919960530.004 2355919960530.004 2355919960530.004 K14 0.0 0.0
411833987669.9997 951435520674.966 1036318170796.7651 chair 0.3636571761951908 0.40077092809643733
286823817113.99994 640550602337.9062 1035445157080.0791 path5 0.3489382327209084 0.5575118900006721
319861064531.9999 758888463900.0302 1036318170796.7651 cricket 0.37521657274116393 0.510531734848405
185454568210.00027 492851515675.34607 1035445157080.0791 pan4c 0.4244785609303263 0.7468895656374706
142074731424.00003 379209098573.83905 1035445157080.0842 butterfly 0.4263619053253878 0.8626102574599125
192096890837.99966 474203652669.1815 1035445157080.0842 pan4 0.3924445592186315 0.7316067654980115
163853203159.99982 349168705707.72 1035445157080.0791 cycle5 0.328580377268669 0.8006721653859079
133332812904.00021 411833987669.9997 1035445157080.0791 K23 0.4897851435836074 0.8901900597354155
216905405557.99988 623435515939.6812 1035445157080.0791 bull 0.4585211642602918 0.6788567258747515
157815372183.99988 474203652669.1839 1035445157080.0791 dart 0.47781559103735766 0.8169777973167333
130225154118.00014 349168705707.72 1035445157080.0791 house 0.42834043299527463 0.9004322211125135
112233045768.00005 411833987669.9976 1035445157080.0791 K3u2K1c 0.5646014361282157 0.965006352280026
103638118043.99995 349168705707.72 1035445157080.0791 P2uP3c 0.527515795008391 0.9996075831256298
85609531340.00018 349168705707.72 1035445157080.0791 wheel4 0.6105131935167707 1.0826049816340095
147030080254.00015 456242055935.6415 1035445157080.0791 kite 0.4917891213310893 0.8477209069084986
121536142139.99973 456242055935.6729 1035445157080.0791 clawuK1c 0.574489868975082 0.9304216545524613
107416779976.00024 349168705707.7182 1035445157080.0791 fan3 0.5119631836517002 0.9840549717689413
88492836972.0002 349168705707.72 1035445157080.0791 P3u2K1c 0.5961271948014261 1.068218982918665
73014313728.00012 349168705707.72 1035445157080.0842 K5_e 0.6796273055076257 1.1517190936248667
62155818119.99994 349168705707.72 1035445157080.0842 K5 0.7495535258886649 1.2216453140059058
