true ambi dex shape ambi_rel dex_rel
25901091.999999993 25901092.000000056 25901092.000000056 path3 1.0607602132086145e-15 1.0607602132086145e-15
8117964.000000009 22506405.98562053 25901091.999999993 K3 0.44285902764055884 0.5038709534305065
3352181416.000003 3352181416.000003 3352181415.999986 claw 0.0 -2.1697367997449015e-15
2033779123.9999986 2777576299.0452456 3352181415.9999948 path4 0.13536221254677935 0.21702372893899846
723099985.9999995 2357283402.9790187 3352181416.000011 pan3 0.5132134453305582 0.6661291609603814
298221480.0 2033779123.9999936 3352181415.999986 fan2 0.8337648639725048 1.0507885929115033
411011183.99999994 2033779123.9999936 3352181415.9999948 cycle4 0.6944501455496049 0.9114738744886044
230351516.00000018 2033779124.0000036 3352181415.9999948 K4 0.9459127103499083 1.1629364392889057
702677405163.9996 702677405163.9996 702677405163.9962 K14 0.0 -2.121520426417237e-15
286481981595.9997 547665924721.8802 696655300996.4022 chair 0.2814184083304402 0.38592063406803656
109894851872.00026 429642856416.19385 696655300996.3987 cricket 0.592130247297755 0.8020405981320634
32977624883.999947 325444209298.6801 696655300996.3987 dart 0.994257174790291 1.324798572439515
76083886374.00005 409480095549.0143 696655300996.4022 bull 0.7309401076440712 0.9617252577874643
15638864615.999964 286481981595.9997 696655300996.3987 K3u2K1c 1.2628920920078968 1.648812726075931
174810291912.00018 427956176211.06323 696655300996.4022 path5 0.38883230041313355 0.6004509480678399
44555990235.99999 325444209298.68494 696655300996.3953 pan4 0.8635704483456872 1.1941118459949027
61294480570.99989 338272994149.24194 696655300996.4022 pan4c 0.7418459584493211 1.0555965770517401
19991288199.99995 286481981595.9997 696655300996.3987 K23 1.1562565319119533 1.5421771659799879
16832153338.999987 256748107294.98245 696655300996.4022 house 1.1833675718683527 1.6168782672324689
24839958400.00002 271207865942.13773 696655300996.3987 butterfly 1.0381514171982655 1.4478670819143409
12254097776.000006 256748107294.9837 696655300996.3987 P2uP3c 1.3212259094682317 1.7547366048323434
9757208632.000015 256748107294.9837 696655300996.3987 wheel4 1.4201816594096672 1.853692354773779
28806797999.000023 321243665888.45685 696655300996.3987 kite 1.0473395859955503 1.3835229588565159
22481701996.999966 321243665888.4711 696655300996.4022 clawuK1c 1.155005386449535 1.4911887593104836
13199472267.999996 256748107294.9837 696655300996.3987 fan3 1.2889506828363162 1.7224613782004279
10675219135.00002 256748107294.98245 696655300996.3987 P3u2K1c 1.3811304519875625 1.8146411473516764
8714212431.999989 256748107294.9837 696655300996.4022 K5_e 1.4692791079266654 1.9027898032907793
23647392039.99997 256748107294.9837 696655300996.3987 cycle5 1.0357239993207956 1.4692346946849075
7823422679.999989 256748107294.9812 696655300996.3987 K5 1.516110456006543 1.949621151370659
