true ambi dex shape ambi_rel dex_rel
20877277.000000026 20877277.00000008 20877277.00000008 path3 1.0607602132086145e-15 1.0607602132086145e-15
4777049.000000005 16260402.716602186 20877276.999999974 K3 0.531971601405586 0.6405141574489873
3986248264.9999976 3986248265.0000076 3986248264.9999876 claw 1.0607602132086145e-15 -1.1089765865362815e-15
1505732379.0000007 2729613194.475512 3915724788.9160266 path4 0.25835331930344374 0.415064370947724
498741253.9999995 1986168492.2165227 3915724788.9160266 pan3 0.6001407952255179 0.8949368675311303
165059305.0000001 1505732378.999997 3915724788.916017 fan2 0.9601077773596247 1.375172148307349
313047229.00000024 1505732378.999997 3915724788.916017 cycle4 0.6821379255991594 1.0972022965468835
87867229.00000006 1505732379.0000007 3915724788.9160266 K4 1.2339208588808641 1.648985229828588
1521749414172.9988 1521749414172.9988 1521749414172.9988 K14 0.0 0.0
289857698046.9996 820055045486.3843 979524268708.7205 chair 0.4516581661418332 0.5288303616888069
135280679885.00008 527971700302.05945 979524268708.7205 path5 0.5913748673875902 0.859779423306345
121794766408.00006 582898158480.7883 979524268708.7156 cricket 0.6799640564669638 0.9053865737398359
39501068824.99998 367818831399.9071 979524268708.7156 pan4c 0.9690251132760466 1.394406353569594
15327605234.999973 257385909203.483 979524268708.7252 butterfly 1.2251104608694623 1.8055408939984652
43805117180.9999 354853854335.113 979524268708.7205 pan4 0.9085246803577182 1.3494903541185443
21070791503.99997 232176230084.13602 979524268708.7252 cycle5 1.0421369053767229 1.6673343507823113
17749760425.00004 289857698046.9996 979524268708.7205 K23 1.2129923432627614 1.7418227049515682
64025531739.00014 505478849574.42114 979524268708.7156 bull 0.8973497943848846 1.1846620065326585
26460995819.999947 354853854335.11475 979524268708.7156 dart 1.1274433426078752 1.568409016368697
11644072238.00002 232176230084.13602 979524268708.7205 house 1.2997128640753355 1.924910309480922
10408458274.999992 289857698046.9996 979524268708.7156 K3u2K1c 1.4447984332946031 1.973628794983408
6251384533.999996 232176230084.13602 979524268708.7205 P2uP3c 1.569841541179734 2.1950389865853204
3760047524.999996 232176230084.13602 979524268708.7156 wheel4 1.7906244209318807 2.4158218663374647
17703128529.999977 342578711658.28864 979524268708.7205 kite 1.2867103492965528 1.7429651780732383
10696299690.999992 342578711658.2937 979524268708.7205 clawuK1c 1.5055268092028533 1.9617816379795325
7064151751.000005 232176230084.13602 979524268708.7252 fan3 1.516757735029728 2.1419551804353163
4284740142.000005 232176230084.13602 979524268708.7205 P3u2K1c 1.7338932668832807 2.359090712288867
2651099767.0000033 232176230084.13602 979524268708.7252 K5_e 1.9423916836015533 2.5675891290071418
1913245549.0000002 232176230084.13602 979524268708.7252 K5 2.084047043491214 2.7092444888968026
