true ambi dex shape ambi_rel dex_rel
6634005.999999997 6634005.999999997 6634005.999999997 path3 0.0 0.0
2070385.9999999993 4580999.883773633 6634005.999999997 K3 0.34490895846863806 0.505724537684201
1855184486.0000007 1855184486.0000052 1855184485.9999962 claw 1.0607602132086145e-15 -1.060760213208617e-15
470872093.9999997 947820547.768578 1246525440.8667812 path4 0.30382316656102804 0.42279819367132493
272888388.9999999 660604361.2546948 1246525440.8667812 pan3 0.3839563790697724 0.6597160891597494
165667200.0000001 470872093.9999974 1246525440.8667781 fan2 0.45366642081677694 0.876464614488103
242399892.00000018 470872093.9999997 1246525440.8667812 cycle4 0.28837053096266296 0.711168724633988
116696301.99999988 470872093.9999997 1246525440.8667812 K4 0.605845859094253 1.028644052765578
903862878586.0007 903862878586.0007 903862878586.0052 K14 0.0 2.2179531730725548e-15
81622269659.99991 243684155672.16357 257555748718.6181 chair 0.4750186253277337 0.49906258092671335
47135252086.00003 137231254245.5639 234221324902.04453 path5 0.4641071985658022 0.6962805991962969
54967332960.99995 195361981488.2644 257555748718.6194 cricket 0.5507353862012062 0.67076658258391
24320587469.000023 96102532695.33899 234221324902.04453 pan4c 0.5967607720540423 0.9836523720846727
17561418365.999977 69381640042.72482 234221324902.04565 butterfly 0.5966849722505733 1.1250668440615699
32382365953.99996 99401991591.1131 234221324902.0468 pan4 0.48708650943956316 0.8593178568379534
20989540295.00005 62941732032.296074 234221324902.0468 cycle5 0.47693576273650073 1.0476235063558004
23026919392.000027 80987320319.08516 234221324902.04565 K23 0.5461811887394594 1.0073905926121762
35397831570.000084 136934808080.80206 234221324902.04565 bull 0.5875371989884737 0.8206497748226294
25751064986.999958 99401991591.11261 234221324902.04453 dart 0.5865998910209449 0.958831238419333
16879739620.000004 62941732032.29669 234221324902.04453 house 0.5715729465778073 1.1422606901970984
18546482612.00001 80987320319.08516 234221324902.0468 K3u2K1c 0.6401554727176271 1.1013648765903459
13534538658.999996 62941732032.29669 234221324902.04453 P2uP3c 0.6674952327590427 1.2381829763783339
11005752282.000025 62941732032.29669 234221324902.04565 wheel4 0.7573189562048944 1.3280066998241877
19103162775.999973 92838106379.41653 234221324902.04565 kite 0.6866209972849973 1.0885211570117206
15837337929.999994 92838106379.41653 234221324902.0468 clawuK1c 0.7680440899616059 1.1699442496883314
13864298319.999985 62941732032.29638 234221324902.0468 fan3 0.6570407950889551 1.2277285387082526
11321363279.999996 62941732032.29669 234221324902.04565 P3u2K1c 0.7450399634057588 1.315727707025052
9088269536.000002 62941732032.29638 234221324902.04565 K5_e 0.8404574909915968 1.4111452346108924
7347540540.000001 62941732032.296074 234221324902.04565 K5 0.9327966987011991 1.5034844423204965
