true ambi dex shape ambi_rel dex_rel
14582082.000000002 14582082.000000002 14582082.000000002 path3 0.0 0.0
537245.9999999998 3298478.6479406445 9010365.049625082 K3 0.7881404864162216 1.2245691958316887
20299013705.999977 20299013705.999977 20299013705.999977 claw 0.0 0.0
446406126.0000001 1467115188.783615 1874950681.9956067 path4 0.5167340675274111 0.6232597029305087
113282827.99999997 895332746.2483689 1874950681.9956067 pan3 0.8978203866016701 1.2188257664565283
22739202.00000001 404770025.7915365 1874950681.995602 fan2 1.250433124784878 1.9162146290225979
66559295.999999985 404770025.7915365 1874950681.995602 cycle4 0.7839996246969128 1.4497811289346327
9576312.000000011 404770025.7915375 1874950681.995602 K4 1.6260100573425882 2.291791561580307
40857921371238.03 40857921371238.03 40857921371237.83 K14 0.0 -2.1697367997449015e-15
273005921431.99957 885467113954.1371 899536504890.6556 chair 0.5110003693434555 0.5178467256451457
57744068516.00012 244092863239.6398 396181538187.2564 path5 0.6260477017222237 0.8363868537957163
88776862887.99979 807292224590.1547 899536504890.6556 cricket 0.9587309753329857 1.005718998252848
6037977543.999995 109304581300.90195 390155120303.59503 pan4c 1.2577468714931308 1.8103458173729692
2021926996.0000012 61508478740.28909 390155120303.5931 butterfly 1.4831695151231752 2.2854718400308722
2692266540.000001 57413025108.579765 390155120303.5969 cycle5 1.3288923768304428 2.1611192571275946
30254686672.000015 180595365907.80554 396181538187.25836 pan4 0.7759139424998688 1.1171015742340225
22890748103.999954 146091323809.77826 396181538187.25446 K23 0.8049644381647545 1.238234247519993
28192698700.00004 244092863239.641 396181538187.2564 bull 0.9374184317575578 1.1477575838310483
8194521554.000013 180595365907.80466 396181538187.25446 dart 1.3431830001938398 1.6843706319279914
1558290748.000001 57413025108.579765 390155120303.5969 house 1.5663619384198906 2.3985888187170423
2317811357.999997 146091323809.7797 396181538187.2564 K3u2K1c 1.7995463377542857 2.232816147109522
828033164.0000006 57413025108.58005 390155120303.5969 P2uP3c 1.840962699275695 2.6731895795728446
445442093.99999964 57413025108.579765 390155120303.59503 wheel4 2.110219175375044 2.942446055672194
3013645644.000002 109304581300.90356 390155120303.5969 kite 1.5595461800155714 2.1121451258954056
1888300457.999998 109304581300.90356 390155120303.59503 clawuK1c 1.7625672665137686 2.3151662123936005
927139504.0000008 57413025108.58005 390155120303.5969 fan3 1.791865344473903 2.6240922247710525
541776495.9999994 57413025108.57948 390155120303.5969 P3u2K1c 2.025190270550023 2.857417150847177
291202680.0000001 57413025108.57948 390155120303.5969 K5_e 2.294815063006367 3.127041943303521
180110400.0000001 57413025108.57948 390155120303.5969 K5 2.503471639836989 3.3356985201341427
