true ambi dex shape ambi_rel dex_rel
17523393.999999993 17523394.000000037 17523394.000000037 path3 1.0607602132086145e-15 1.0607602132086145e-15
724056.0000000008 17195204.92184416 17523394.000000037 K3 1.3756351991061204 1.3838460691091705
59216636.00000004 59216635.99999989 59216636.00000004 claw -1.1089765865362815e-15 0.0
55964653.999999985 58028660.01449877 59216635.99999989 path4 0.01572871895370606 0.024529909105968167
2592708.000000001 56951383.09956427 59216635.99999989 pan3 1.3417506679196545 1.3586901244629255
775531.9999999994 55964653.99999985 59216636.00000018 fan2 1.8583141007131327 1.8828440098191042
31612285.999999978 55964653.99999985 59216636.00000004 cycle4 0.24805792069334556 0.2725878297993159
1007.9999999999995 55964653.99999985 59216636.00000018 K4 4.744453290981102 4.7689832000870735
208950021.99999997 208950021.99999946 208950022.00000048 K14 -1.060760213208617e-15 1.0607602132086145e-15
190801430.0 203958054.0255193 208950021.99999946 chair 0.02895923440047799 0.03946079591747247
9587511.999999989 198997318.78606808 208950022.00000048 cricket 1.317141304398433 1.338336500673211
2797595.9999999967 193584948.5851871 208950022.00000048 dart 1.8400865891260594 1.873257422857981
9335298.00000001 198238548.71635965 208950021.99999946 bull 1.3270599236287377 1.3499142352152897
878507.9999999999 190801430.00000048 208950021.99999893 K3u2K1c 2.336835904602097 2.376296700519567
183566252.00000015 199095730.0850349 208950021.99999997 path5 0.03526910529841708 0.05624958049182844
105139587.99999994 193584948.58518663 208950021.99999997 pan4 0.2651053166145279 0.2982761503464496
8980317.999999993 194311988.14309958 208950021.99999997 pan4c 1.3352078797268603 1.3667507055629848
77517495.99999996 190801430.0 208950022.00000048 K23 0.3911818897665895 0.43064268568406405
4686935.999999997 188817904.4180931 208950021.99999997 house 1.6051541500577557 1.6491533979259494
1829831.9999999988 189807076.19205213 208950022.00000048 butterfly 2.015901181070077 2.0576312029629116
2701151.9999999977 188817904.41809264 208950022.00000048 P2uP3c 1.8444941497188714 1.888493397587067
829480.0000000008 188817904.41809264 208950021.99999946 wheel4 2.357237254338701 2.4012365022068947
2781352.000000001 193365773.79404458 208950022.00000098 kite 1.8421236499668578 1.8757864657886945
3755.999999999999 193365773.7940389 208950021.99999997 clawuK1c 4.71165402178987 4.745316837611717
833784.0000000006 188817904.41809216 208950021.99999997 fan3 2.3549896164144077 2.3989888642826034
2020.0000000000002 188817904.41809356 208950022.00000048 P3u2K1c 4.970691803890974 5.014691051759168
1007.9999999999995 188817904.41809264 208950021.99999946 K5_e 5.272582641228089 5.316581889096283
11413130.000000007 188817904.41809264 208950021.99999997 cycle5 1.2186384092599054 1.2626376571281
