true ambi dex shape ambi_rel dex_rel
8010776.000000006 8010776.000000006 8010776.000000006 path3 0.0 0.0
1041059.9999999998 5313157.198961216 7960373.692266559 K3 0.7078769052830839 0.8834576955913419
2529006623.9999995 2529006624.0000057 2529006623.9999995 claw 1.0607602132086145e-15 0.0
675564124.0000001 1290772826.22775 1589441717.8058486 path4 0.28118323572305043 0.3715780294883144
200143543.9999999 957291608.7548349 1589441717.8058486 pan3 0.6797026663779785 0.8999030219880061
45869512.000000045 675564123.9999985 1589441717.8058486 fan2 1.168142458443498 1.5397204879318136
119006082.00000003 675564124.0000001 1589441717.8058486 cycle4 0.7540974209075562 1.1256754503958706
14028600.000000015 675564124.0000018 1589441717.8058486 K4 1.6826522459134583 2.0542302754017716
1197857779003.998 1197857779003.998 1197857779003.998 K14 0.0 0.0
163015899235.9997 352642348084.6351 361561401799.5684 chair 0.335104500616914 0.3459520975178423
72320871473.9999 207981659820.2192 317362610345.2789 path5 0.4587613890259106 0.6422921088122628
72904464087.99994 294561914481.03986 361561401799.5702 cricket 0.6064224719675938 0.6954279396522643
15809822506.000038 152837327282.2644 317362610345.2773 pan4c 0.9853024402146642 1.302628765390166
5607678391.999988 115932898356.21634 317362610345.2789 butterfly 1.3154235951966151 1.752772661312382
24772205787.999947 164772462393.0957 317362610345.2789 pan4 0.8229199528067102 1.1075910804751778
9479803509.999977 108611579491.44952 317362610345.2789 cycle5 1.0590767937863466 1.5247564238917959
9441227690.000013 144726343639.4699 317362610345.2789 K23 1.1855191187966707 1.526527288153494
35401190234.00005 207981659820.2192 317362610345.2789 bull 0.7690071760024223 0.9525378957887745
13891078669.999989 164772462393.0957 317362610345.2789 dart 1.074148661055295 1.3588197887237627
4200817524.0000043 108611579491.44952 317362610345.2789 house 1.4125423125270273 1.8782219426324767
5083836060.00001 144726343639.4706 317362610345.2789 K3u2K1c 1.454356052965634 1.7953642223224553
1676193812.0000017 108611579491.45006 317362610345.2773 P2uP3c 1.8115518964604678 2.2772315265659127
707389155.9999996 108611579491.44952 317362610345.2773 wheel4 2.186217731534534 2.651897361639981
6447159023.999993 150297094377.52658 317362610345.2773 kite 1.3675822021172535 1.6921873770631541
3218010744.000003 150297094377.5273 317362610345.2773 clawuK1c 1.6693630949106033 1.993968269856502
2043526483.9999976 108611579491.44952 317362610345.2789 fan3 1.725495858980558 2.1911754890860076
910553335.9999989 108611579491.45006 317362610345.2804 P3u2K1c 2.076570739662522 2.5422503697679715
357082440.0000002 108611579491.44952 317362610345.2789 K5_e 2.4831076357853017 2.9487872658907515
165970680.0000002 108611579491.45006 317362610345.2789 K5 2.8158447561511823 3.28152438625663
