true ambi dex shape ambi_rel dex_rel
6676420.999999994 6676420.999999978 6676420.999999978 path3 -1.1089765865362815e-15 -1.1089765865362815e-15
842429.0000000008 5039577.141073897 6676420.999999994 K3 0.7768607886541619 0.8990104057943955
726534154.9999996 726534154.9999996 726534154.9999979 claw 0.0 -1.060760213208617e-15
244022305.0000002 469752102.5901345 726534154.9999996 path4 0.2844392075687302 0.47382651058222675
43718099.00000004 329894954.4967305 726534154.9999996 pan3 0.8777144041754129 1.2205947664711119
11639636.999999993 244022304.99999902 726534154.9999996 fan2 1.321490088708523 1.7953165992907518
36011424.99999998 244022304.9999996 726534154.9999961 cycle4 0.8309892180109498 1.3048157285931756
6267813.000000001 244022304.99999782 726534154.9999979 K4 1.5903134942636474 2.0641400048458776
160556637640.99966 160556637640.99966 160556637640.99966 K14 0.0 0.0
24118994275.000015 88535393940.17587 119280663053.06262 chair 0.5647577295977992 0.694210850159092
10443485801.000023 52609668797.31976 119280663053.06322 path5 0.7022200871098849 1.05772456398494
5663119338.999994 56506936362.51362 119280663053.06322 cricket 0.999046048168014 1.3235143309750224
1610520441.000002 33337568246.723347 119280663053.06322 pan4c 1.3159676764308554 1.8696038032619122
437293765.0000002 21239543494.92397 119280663053.06262 butterfly 1.6863718929922635 2.435796759438975
2450583354.9999976 30932878091.252396 119280663053.06262 pan4 1.1011508506490195 1.687300565247796
754991027.0000005 18769663296.229237 119280663053.06322 cycle5 1.3955146918940087 2.1986282544829434
1222589770.9999998 24118994275.000015 119280663053.06262 K23 1.2950784365609311 1.9892892867200231
2546428923.000001 49229853731.721214 119280663053.06262 bull 1.2862969869591545 1.6706384861219048
798760567.0000005 30932878091.25255 119280663053.06262 dart 1.5880037134004517 2.174153427999226
395519671.00000006 18769663296.229237 119280663053.06322 house 1.6762883941839672 2.4794019567729015
297681095.0000003 24118994275.000015 119280663053.06322 K3u2K1c 1.908607939893489 2.602818790052583
243406555.00000027 18769663296.229237 119280663053.06322 P2uP3c 1.8871242122916578 2.6902377748805923
158652988.9999999 18769663296.229237 119280663053.06322 wheel4 2.0730082234428058 2.8761217860317405
543877851.0000005 29864613056.320488 119280663053.06322 kite 1.7396555192698033 2.3410686717199365
302072944.99999994 29864613056.320488 119280663053.06322 clawuK1c 1.995045062477453 2.596458214927586
222063020.99999997 18769663296.229237 119280663053.06322 fan3 1.9269802382352916 2.730093800824226
156515200.9999999 18769663296.229332 119280663053.06322 P3u2K1c 2.078899958716176 2.882013521305108
123420292.99999988 18769663296.229053 119280663053.06322 K5_e 2.1820699089077875 2.9851834714967262
103781127.0000001 18769663296.229237 119280663053.06204 K5 2.2573380994444836 3.060451662033414
